from_wps_url,to_clean_url,n_hops,redirect_type,final_status
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-ti/cdt-e-inversion/cdt-tradicional,https://www.bancodebogota.com/personas/cdt/tradicional,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-ti/creditos-y-financiacion,https://www.bancodebogota.com/personas/creditos,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-ti/creditos-y-financiacion/credito,https://www.bancodebogota.com/personas/creditos/tipos-de-credito,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-ti/creditos-y-financiacion/credito-libre-destino,https://www.bancodebogota.com/personas/creditos/libre-inversion,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-ti/creditos-y-financiacion/credito-para-vehiculo,https://www.bancodebogota.com/personas/creditos/vehiculo,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-ti/creditos-y-financiacion/credito-vivienda,https://www.bancodebogota.com/personas/creditos/portafolio-vivienda/vivienda,2,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-ti/creditos-y-financiacion/leasing/leasing-habitacional,https://www.bancodebogota.com/personas/leasing/habitacional,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-ti/creditos-y-financiacion/leasing/todos-los-productos-leasing,https://www.bancodebogota.com/personas/leasing,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-ti/creditos-y-financiacion/prestamo-vivienda,https://www.bancodebogota.com/personas/creditos/portafolio-vivienda/vivienda,2,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-ti/cuenta-corriente,https://www.bancodebogota.com/personas/cuenta-corriente,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-ti/cuenta-de-ahorros,https://www.bancodebogota.com/personas/cuenta-de-ahorros,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-ti/cuenta-de-ahorros/alcancias,https://www.bancodebogota.com/personas/cuenta-de-ahorros/alcancias,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-ti/cuenta-de-ahorros/cuenta-ahorros-afc,https://www.bancodebogota.com/personas/cuenta-de-ahorros/afc,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-ti/cuenta-de-ahorros/cuenta-de-ahorros-aventura,https://www.bancodebogota.com/personas/cuenta-de-ahorros/aventura,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-ti/cuenta-de-ahorros/remesas-internacionales,https://www.bancodebogota.com/personas/cuenta-de-ahorros/remesas-internacionales,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-ti/cuenta-de-ahorros/todas-las-cuentas-de-ahorros,https://www.bancodebogota.com/personas/cuenta-de-ahorros,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-ti/seguros,https://www.bancodebogota.com/personas/seguros,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-ti/seguros/proteccion-integral-familia,https://www.bancodebogota.com/personas/seguros/proteccion-integral-familia,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-ti/tarjetas-de-credito,https://www.bancodebogota.com/personas/tarjetas-de-credito,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-ti/tarjetas-de-credito/asistencias-tarjetas-de-credito,https://www.bancodebogota.com/personas/tarjetas-de-credito/asistencias,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-ti/tarjetas-de-credito/tarjeta-clasica,https://www.bancodebogota.com/personas/tarjetas-de-credito/clasica,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-ti/tarjetas-de-credito/todas-las-tarjetas-credito/,https://www.bancodebogota.com/personas/tarjetas-de-credito,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-ti/tarjetas-debito,https://www.bancodebogota.com/personas/cuenta-de-ahorros/tarjetas-debito,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-ti/tarjetas-debito/codigo-cvv-tarjeta-debito,https://www.bancodebogota.com/personas/cuenta-de-ahorros/tarjetas-debito/codigo-cvv,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-ti/tarjetas-debito/tarjeta-debito-amazonia,https://www.bancodebogota.com/personas/cuenta-de-ahorros/tarjetas-debito/amazonia,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-ti/tarjetas-debito/tarjeta-debito-electron,https://www.bancodebogota.com/personas/cuenta-de-ahorros/tarjetas-debito/clasica,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-ti/tarjetas-debito/todas-las-tarjetas-debito,https://www.bancodebogota.com/personas/cuenta-de-ahorros/tarjetas-debito,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-ti/tasas-y-tarifas,https://www.bancodebogota.com/tasas-y-tarifas,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/productos/para-ti/tasas-y-tarifas/tarifas-personas,https://www.bancodebogota.com/tasas-y-tarifas/tarifas-personas,1,http_3xx,200
https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/terminos-condiciones,https://www.bancodebogota.com/personas/informacion-productos-servicios/terminos-condiciones,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/abastecimiento/index.html,https://www.bancodebogota.com/s/banco-de-bogota/landings/abastecimiento/index.html,1,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/activa-tu-tarjeta/index.html,https://www.bancodebogota.com/s/banco-de-bogota/landings/activa-tu-tarjeta/index.html,1,http_3xx,404
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/asistencias-tarjetas/index.html,https://www.bancodebogota.com/personas/cuenta-de-ahorros/tarjetas-debito/asistencias-tarjeta-debito,2,http_3xx,200
https://www.bancodebogota.com/wps/themes/html/banco-de-bogota/landings/asistencias-tarjetas/tarjetas-credito-empresariales.html,https://www.bancodebogota.com/documents/d/guest/beneficios-asistencias-tarjeta-de-credito-empresarial,2,http_3xx,200
